id,cuisine
47417,italian
4768,italian
11626,italian
21027,indian
22079,spanish
20527,italian
27846,southern_us
16236,chinese
46145,italian
7761,italian
34212,italian
17180,thai
4546,italian
44474,italian
37886,italian
17842,italian
27282,italian
979,italian
6895,italian
4150,french
32995,italian
8444,italian
13686,italian
8918,italian
17569,indian
19313,italian
23833,italian
4623,italian
18164,french
45780,italian
17994,italian
12268,italian
14368,thai
19242,indian
21658,italian
32160,southern_us
20931,italian
30800,italian
33829,chinese
29674,japanese
36367,italian
40547,italian
39583,southern_us
18638,italian
10010,mexican
7084,italian
30421,italian
24243,italian
38417,italian
5183,korean
4522,french
29727,italian
47928,southern_us
11211,italian
10117,italian
26611,mexican
21852,southern_us
41769,chinese
16342,italian
13694,southern_us
1173,italian
12257,italian
27392,italian
20360,italian
16090,thai
31245,italian
23411,mexican
46268,italian
45488,filipino
39708,filipino
25281,italian
9057,italian
24917,italian
49532,italian
5491,italian
33378,italian
23340,italian
13456,italian
31952,indian
39823,mexican
445,italian
28523,southern_us
32201,thai
5612,italian
44099,italian
7608,italian
30971,french
38223,indian
43482,italian
36483,italian
9875,italian
18378,italian
9583,italian
13947,thai
8681,italian
46374,italian
47034,italian
45643,southern_us
5551,indian
23694,chinese
32724,italian
48999,italian
5952,italian
36593,italian
48894,italian
27066,italian
9343,italian
35625,japanese
22159,italian
39883,italian
20939,italian
21471,british
2208,italian
38731,italian
10206,indian
425,italian
11081,italian
48333,vietnamese
46536,brazilian
25686,mexican
41323,mexican
30523,italian
29731,italian
23018,italian
43425,italian
43325,italian
24159,italian
2121,chinese
15876,italian
11191,mexican
4338,mexican
4072,italian
29363,italian
29278,italian
4276,spanish
47413,italian
16670,italian
31767,italian
37741,italian
45568,italian
13871,italian
15015,italian
1536,italian
1466,chinese
10405,italian
15963,italian
45075,italian
2588,italian
17070,italian
14012,chinese
44422,italian
14609,southern_us
46913,mexican
5710,italian
16086,italian
48335,southern_us
41667,italian
20551,italian
29812,irish
32212,chinese
18,italian
14823,italian
30464,italian
31748,italian
8081,mexican
2484,greek
41751,italian
25020,italian
6889,italian
37348,italian
27337,italian
21625,italian
43407,italian
737,italian
42668,italian
36758,italian
3528,italian
40542,italian
8277,italian
22826,southern_us
16937,southern_us
8216,italian
10738,brazilian
11932,italian
21240,italian
14296,mexican
24128,italian
44718,southern_us
40317,italian
22385,italian
16417,italian
19098,italian
36846,mexican
10401,mexican
10602,italian
16051,italian
25205,italian
45464,italian
8956,italian
23386,italian
7691,mexican
21774,mexican
49705,italian
34095,southern_us
40336,italian
44728,brazilian
10843,italian
21666,italian
44202,italian
17673,italian
34724,italian
32367,italian
14479,italian
46203,southern_us
7485,italian
24792,mexican
37601,italian
11749,italian
40459,italian
6034,italian
46184,italian
8659,italian
28264,italian
40788,italian
25901,southern_us
6880,italian
26443,mexican
27597,irish
4679,italian
27054,mexican
33316,italian
28346,southern_us
46206,italian
9856,mexican
36740,italian
38157,italian
11701,chinese
43877,italian
21737,italian
17489,italian
5182,italian
47765,spanish
36916,italian
21953,italian
44316,italian
37928,southern_us
23423,italian
26636,italian
27428,italian
29136,italian
45677,vietnamese
35525,italian
28707,italian
4234,italian
45606,italian
6646,italian
1733,chinese
31169,southern_us
45279,italian
14269,mexican
26266,italian
15973,italian
15279,chinese
33120,irish
26073,italian
25767,mexican
12044,italian
822,italian
13536,italian
1978,irish
3895,italian
8427,italian
16946,italian
9005,southern_us
42707,italian
17931,italian
2110,italian
21611,japanese
48079,italian
22441,italian
43783,italian
49514,southern_us
26278,indian
39096,indian
36782,italian
31016,italian
41700,italian
8046,italian
14017,italian
48126,mexican
48972,italian
21200,italian
37825,italian
24835,italian
38205,italian
48460,italian
29019,italian
18799,french
23742,italian
30089,italian
1400,italian
7025,vietnamese
19873,chinese
29374,italian
45577,italian
46375,italian
28377,chinese
39019,italian
16754,mexican
28648,italian
32006,southern_us
49138,italian
14159,southern_us
33747,italian
49510,italian
2118,chinese
14463,thai
12299,italian
16115,italian
30854,italian
41412,italian
36655,italian
31595,italian
8225,italian
47650,italian
40681,italian
43979,indian
7934,thai
45199,italian
6851,thai
4006,russian
610,italian
18142,italian
34363,italian
30475,italian
35246,mexican
29020,jamaican
27993,italian
24921,southern_us
22164,italian
725,southern_us
34349,italian
48655,italian
46658,french
28212,southern_us
27714,korean
6049,italian
19836,italian
33934,italian
1338,indian
21498,russian
27005,italian
40168,italian
4877,vietnamese
15415,italian
5545,chinese
20433,italian
11634,russian
25492,italian
21017,italian
22311,italian
17808,moroccan
30869,italian
11794,italian
26414,italian
1450,italian
17605,italian
19789,chinese
25287,italian
526,italian
6426,italian
838,thai
38921,japanese
43956,italian
16406,korean
33285,italian
45131,italian
44192,indian
36629,mexican
23975,italian
46511,italian
45907,italian
22734,southern_us
43589,italian
30287,italian
23900,italian
11928,italian
16529,italian
25626,italian
12962,italian
19959,italian
18195,italian
37128,italian
25730,cajun_creole
40554,italian
34484,italian
17596,italian
47805,french
8438,french
31594,italian
2308,italian
40522,italian
42693,italian
48848,french
44560,italian
7700,italian
43908,italian
3930,italian
20940,italian
12360,italian
23094,italian
20327,italian
34630,italian
41264,mexican
25085,chinese
48479,italian
31715,italian
29569,italian
39317,italian
15719,italian
4162,italian
15001,italian
12123,italian
42748,italian
41905,italian
4484,italian
30867,italian
17319,indian
13081,italian
11899,mexican
13374,italian
27495,italian
18138,italian
14851,italian
16111,italian
23947,italian
5970,french
16594,italian
5820,italian
28254,italian
10280,korean
45113,mexican
26103,mexican
14985,italian
35731,italian
30031,southern_us
27627,italian
43874,italian
14497,italian
45524,italian
42287,indian
5922,southern_us
25698,italian
19355,italian
24250,chinese
11355,italian
40719,filipino
17155,italian
4387,italian
21848,vietnamese
45934,mexican
14669,southern_us
7153,italian
19848,italian
7324,italian
11419,italian
42599,indian
30771,indian
28371,italian
33112,southern_us
49146,italian
40340,italian
10502,italian
47056,moroccan
41269,italian
3350,italian
23684,thai
20727,italian
23099,italian
49125,italian
24362,italian
44077,italian
22428,italian
34271,mexican
24892,italian
28073,italian
37462,italian
12,southern_us
49513,italian
43115,italian
44461,italian
41691,mexican
24331,italian
34010,italian
33379,italian
22653,italian
18136,italian
47396,italian
373,italian
28717,french
41036,indian
23119,italian
22546,russian
29176,italian
36192,italian
41978,mexican
16397,indian
22951,french
35400,italian
18095,italian
12517,italian
37493,italian
3927,southern_us
1147,italian
1370,southern_us
18935,mexican
10993,thai
4693,mexican
10439,italian
17130,italian
1815,italian
871,mexican
18587,southern_us
34251,italian
12739,southern_us
36588,italian
18833,italian
47216,italian
9988,italian
31994,filipino
47730,italian
23665,italian
36099,southern_us
20308,italian
36430,british
19185,italian
12413,italian
35605,italian
20708,mexican
19801,italian
32603,italian
22243,italian
7244,southern_us
37724,southern_us
22988,mexican
41278,italian
2244,italian
5,italian
32270,filipino
7837,vietnamese
28188,italian
41484,greek
4767,mexican
13508,mexican
6806,italian
26307,italian
33387,italian
9764,italian
4815,mexican
42662,italian
41477,mexican
6417,mexican
22285,mexican
49476,italian
26084,italian
44742,southern_us
19022,italian
32578,italian
10514,italian
13815,italian
19472,italian
7373,italian
23280,french
11559,italian
12765,japanese
40511,italian
40858,italian
24236,southern_us
16187,chinese
42423,italian
32296,italian
44908,italian
2833,filipino
25142,southern_us
7268,italian
5582,italian
25289,mexican
2838,italian
10185,italian
45665,italian
38764,irish
33129,italian
18427,italian
15256,italian
6477,italian
30986,mexican
25978,italian
5957,italian
40329,italian
11071,italian
48793,filipino
5115,mexican
40723,italian
41245,indian
6240,mexican
4699,italian
13769,french
33336,thai
4811,chinese
18127,italian
42772,italian
45102,french
26926,french
47055,italian
15650,italian
26966,italian
45230,italian
44400,vietnamese
26203,indian
21311,italian
11945,italian
25732,italian
39567,mexican
25575,japanese
7211,indian
13410,mexican
173,italian
11563,italian
38716,japanese
32625,italian
22638,vietnamese
23818,italian
8596,chinese
27471,italian
28233,italian
47682,italian
20385,italian
12567,italian
43903,mexican
4925,italian
7818,italian
35051,french
4586,italian
20743,mexican
16369,chinese
13883,mexican
38849,italian
26017,italian
24719,italian
15767,italian
30007,italian
34297,italian
30597,italian
25578,italian
41719,southern_us
23913,italian
11153,mexican
39196,italian
7338,mexican
21090,italian
25451,italian
5482,italian
23031,italian
15926,italian
28527,italian
40828,italian
42196,italian
39387,french
28870,italian
15503,italian
36678,italian
38576,italian
16192,mexican
25622,italian
12687,italian
48280,italian
47405,southern_us
15140,italian
20579,italian
30880,italian
39040,italian
17487,cajun_creole
3762,mexican
20910,mexican
19072,mexican
39412,italian
28679,italian
7314,korean
34143,italian
5594,southern_us
24503,italian
28432,italian
21054,italian
11965,mexican
30692,italian
9901,greek
37008,italian
25505,italian
10740,italian
21791,vietnamese
5539,korean
19680,italian
24129,vietnamese
8351,mexican
12701,mexican
12042,chinese
26441,indian
21399,italian
43615,southern_us
12283,mexican
32715,italian
24499,southern_us
9035,italian
22563,italian
28467,italian
41765,italian
38064,italian
31087,italian
23005,italian
25806,italian
37930,greek
10879,italian
40080,southern_us
11216,italian
42099,irish
27377,italian
4453,italian
9001,southern_us
27383,italian
18472,southern_us
22313,southern_us
31709,italian
38931,italian
5261,italian
17530,chinese
19071,italian
42108,italian
7099,italian
10678,mexican
226,italian
16283,italian
42538,italian
7991,italian
6127,italian
16011,mexican
5664,italian
19882,italian
48540,italian
45897,italian
46935,cajun_creole
738,italian
25990,italian
15397,italian
17496,southern_us
29458,italian
31331,japanese
17562,italian
12661,italian
35726,italian
34728,italian
32619,italian
14510,filipino
25391,italian
34723,mexican
28055,italian
15498,italian
42070,italian
26506,italian
35888,italian
40255,italian
2943,italian
48785,chinese
8979,italian
27068,italian
19842,southern_us
28677,italian
27565,italian
35410,russian
6149,italian
45188,italian
33341,southern_us
15024,italian
35126,indian
19020,mexican
9491,italian
40281,italian
34120,thai
6504,korean
8285,italian
21811,italian
24014,italian
5134,mexican
7360,italian
47692,italian
41845,italian
34326,italian
19249,italian
6843,italian
15897,italian
17032,italian
16293,greek
9128,mexican
40249,italian
33418,italian
38161,chinese
24973,chinese
30725,italian
46619,french
16252,italian
4516,italian
3652,italian
7704,moroccan
18104,italian
39865,italian
22207,italian
29362,italian
40422,italian
5285,indian
36114,italian
26586,italian
49698,italian
27718,italian
36219,italian
30609,italian
44118,mexican
30917,italian
37880,italian
43301,italian
21584,italian
8328,italian
46508,mexican
31063,italian
17264,mexican
586,mexican
19414,italian
10375,italian
29177,italian
949,italian
28118,italian
4160,italian
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,italian
13915,italian
48633,italian
1011,mexican
17649,italian
32786,indian
18615,italian
48257,italian
11599,italian
43063,moroccan
14526,italian
37125,italian
8063,indian
32934,chinese
12139,mexican
33392,chinese
8538,italian
47527,italian
33955,italian
8088,mexican
33306,italian
22004,mexican
49699,mexican
45344,italian
8924,italian
8965,italian
37812,italian
26605,chinese
1499,irish
41392,japanese
2338,italian
48685,mexican
39463,italian
16150,italian
42577,italian
761,italian
43360,indian
47783,italian
20532,italian
11963,italian
41456,italian
20446,italian
34645,italian
4238,french
49502,southern_us
6451,italian
18981,italian
35385,indian
2459,italian
32884,italian
4809,italian
14992,irish
36732,italian
33064,mexican
16264,italian
46857,korean
7003,mexican
20492,cajun_creole
25654,mexican
10849,chinese
29207,italian
27412,southern_us
47264,italian
24155,chinese
49484,japanese
36541,italian
49339,mexican
25840,italian
14136,french
45538,mexican
31716,mexican
35893,italian
20742,italian
1158,italian
7742,italian
14846,italian
27770,italian
41274,vietnamese
43871,italian
24983,italian
37305,italian
18545,italian
41013,french
15782,italian
3892,italian
16005,italian
38901,mexican
40350,italian
40268,thai
11941,italian
32193,italian
6438,italian
28612,italian
34937,southern_us
18750,italian
44983,french
8662,moroccan
10026,italian
784,southern_us
28879,italian
5707,italian
45299,italian
40004,italian
7800,italian
20166,mexican
48006,jamaican
20841,italian
23893,italian
20164,italian
45206,mexican
22864,mexican
46996,italian
16927,british
678,mexican
1317,mexican
43897,japanese
24269,spanish
11316,mexican
1902,italian
46191,italian
31549,italian
22391,italian
19490,mexican
8356,italian
45697,italian
47308,italian
46898,italian
14830,italian
3738,italian
33149,italian
36390,italian
10543,italian
22597,italian
49045,italian
26531,thai
38356,italian
31739,irish
28912,japanese
42828,brazilian
3903,italian
44976,italian
28573,southern_us
44215,japanese
35636,italian
10709,italian
44787,italian
3263,mexican
36111,mexican
38476,italian
28105,italian
43568,cajun_creole
6441,italian
45081,italian
8666,italian
35983,italian
14186,italian
10143,italian
2448,italian
26012,italian
48776,italian
39833,italian
12533,southern_us
13637,italian
5998,italian
28339,italian
26881,italian
40945,italian
36422,italian
40041,italian
38541,italian
35240,cajun_creole
44367,italian
18043,italian
35014,italian
30069,italian
16713,italian
12339,italian
12234,italian
12453,southern_us
22609,italian
44725,irish
29732,chinese
44392,southern_us
23798,indian
24772,filipino
12345,italian
23309,italian
40450,italian
28710,italian
8336,italian
3554,italian
5668,italian
34033,southern_us
20513,italian
1130,italian
30203,italian
46316,french
29023,vietnamese
22289,thai
49330,italian
32512,italian
4554,italian
14947,italian
33667,italian
49000,italian
31457,italian
46254,southern_us
37570,italian
5605,italian
24507,indian
30816,vietnamese
32852,italian
13107,italian
20463,russian
85,french
27025,italian
40983,cajun_creole
20113,italian
44284,italian
16999,southern_us
35662,italian
14382,italian
40297,japanese
32630,italian
7264,italian
14867,italian
18802,indian
3985,italian
35155,italian
17760,brazilian
14474,italian
28666,italian
38277,mexican
7931,italian
49649,italian
8266,italian
29725,mexican
20460,chinese
4097,italian
44710,italian
6344,mexican
11194,thai
44716,italian
34191,southern_us
39699,mexican
14929,italian
47451,italian
24368,mexican
884,mexican
5137,italian
38574,british
48792,italian
49132,chinese
5669,italian
37952,southern_us
49298,mexican
41405,southern_us
34909,southern_us
10767,japanese
5721,italian
27292,southern_us
18692,italian
27907,korean
45127,mexican
33534,italian
26,southern_us
13068,italian
45579,italian
28956,southern_us
1201,italian
43090,italian
30197,french
27762,italian
43057,italian
24887,italian
43916,italian
544,vietnamese
10438,french
9331,italian
649,italian
32577,moroccan
36873,italian
48446,italian
28909,mexican
1999,italian
42137,italian
48503,vietnamese
49033,japanese
1053,italian
5535,southern_us
21864,italian
21042,italian
3321,indian
16337,italian
22885,italian
4020,italian
41425,indian
2830,italian
26570,italian
19943,italian
17114,italian
6009,italian
43791,italian
13681,italian
11385,italian
21875,italian
32449,italian
3924,italian
8799,italian
1989,italian
23288,british
23920,italian
46349,mexican
44238,italian
31337,italian
14492,chinese
18368,italian
13781,italian
42371,italian
20640,italian
48955,southern_us
46955,italian
30032,italian
3103,korean
19597,italian
23435,italian
31446,japanese
33791,korean
23813,mexican
14538,southern_us
35181,italian
6246,italian
40850,mexican
32080,italian
781,indian
7679,italian
44640,italian
17645,italian
12454,italian
28430,southern_us
6876,spanish
48868,italian
43333,italian
9807,italian
27843,italian
45089,italian
41811,italian
28131,italian
23394,italian
29599,italian
40086,italian
20013,spanish
18134,filipino
48291,italian
30903,indian
2777,italian
3630,italian
37511,southern_us
26835,southern_us
7201,italian
20442,italian
19136,italian
40878,mexican
1177,southern_us
43121,mexican
11307,southern_us
37617,italian
25583,chinese
27863,italian
17830,indian
18267,chinese
29923,mexican
27827,french
4616,italian
9979,italian
2878,italian
40101,italian
13411,indian
9683,italian
48733,italian
27233,italian
25926,italian
22098,italian
16095,thai
15839,italian
10882,japanese
44004,southern_us
45224,italian
40285,italian
20598,mexican
19307,italian
14899,italian
36512,italian
37453,italian
4319,italian
28718,jamaican
44611,italian
26031,italian
36988,italian
24182,japanese
4727,italian
25982,southern_us
9544,italian
48030,italian
47789,mexican
16245,italian
12440,italian
32989,italian
10582,italian
23028,italian
45653,italian
46888,southern_us
20392,italian
13453,italian
1300,italian
29343,southern_us
27423,italian
46977,italian
27479,italian
37899,italian
21177,italian
45590,french
46775,southern_us
45416,indian
23039,indian
26308,italian
23306,italian
42367,japanese
41379,italian
16715,italian
33712,southern_us
24136,italian
26094,italian
2212,italian
19672,italian
42872,mexican
36661,italian
26319,greek
263,italian
13942,italian
43311,italian
12743,italian
7519,mexican
35601,italian
44197,italian
8617,italian
6573,italian
13377,italian
31725,chinese
13042,mexican
2701,southern_us
38137,italian
11356,mexican
3202,italian
15530,french
18012,italian
22683,italian
37199,italian
5169,italian
43401,italian
7246,cajun_creole
36491,italian
40868,italian
8084,italian
45914,italian
32344,mexican
27508,southern_us
27323,russian
29576,italian
13998,french
28214,thai
2918,italian
19918,italian
44955,italian
7007,chinese
32164,italian
20929,italian
10380,italian
28015,indian
24501,italian
37257,italian
17772,italian
7977,indian
24949,chinese
9467,italian
18520,italian
48539,mexican
11435,italian
44041,french
44022,mexican
19010,mexican
18395,mexican
35008,italian
45807,mexican
27065,italian
460,italian
22725,italian
32575,southern_us
10099,italian
9431,mexican
9493,italian
30423,italian
11861,jamaican
22632,indian
32893,italian
5868,cajun_creole
3938,mexican
17724,mexican
4075,southern_us
24174,italian
34798,italian
9407,japanese
4008,italian
6472,mexican
43384,french
47289,italian
27905,italian
9628,indian
41613,italian
8128,jamaican
33224,italian
21571,italian
41246,thai
48240,italian
46816,italian
45778,italian
13798,italian
31606,italian
43293,italian
27725,italian
7614,italian
24798,italian
16256,mexican
10296,italian
46895,southern_us
18706,italian
25895,southern_us
42986,italian
42194,italian
44727,italian
2381,italian
7850,spanish
21066,italian
1427,mexican
30832,italian
44593,italian
35604,italian
42802,italian
30307,italian
8893,italian
43086,southern_us
278,italian
48861,italian
9641,italian
18801,french
13009,indian
42823,italian
3954,italian
49035,italian
34278,italian
25941,filipino
38577,italian
37973,italian
813,italian
29444,italian
30058,italian
34601,italian
42370,italian
9228,italian
12638,italian
37549,irish
19802,italian
30931,japanese
22179,chinese
44664,italian
42631,italian
23407,italian
30557,italian
28888,italian
326,vietnamese
47891,italian
22600,vietnamese
24737,italian
11278,italian
42285,italian
18700,italian
11577,italian
5218,italian
13220,italian
16992,italian
22967,italian
16610,mexican
46382,korean
28228,italian
18123,italian
25348,italian
48051,mexican
26379,italian
38821,italian
44418,southern_us
22932,italian
17089,italian
17307,korean
8828,french
21515,spanish
41525,italian
18627,italian
8423,vietnamese
17848,italian
12762,italian
2524,italian
15334,cajun_creole
3322,french
5367,indian
5255,jamaican
9150,italian
22599,italian
7368,mexican
25212,filipino
29633,italian
26841,italian
20127,southern_us
4992,italian
35021,italian
47863,italian
530,italian
1974,italian
3006,italian
23010,italian
21593,italian
11204,italian
3363,italian
33675,southern_us
38682,italian
46627,italian
12852,italian
37503,filipino
20805,italian
18925,mexican
27954,italian
20154,mexican
11714,cajun_creole
11134,italian
29380,spanish
19736,indian
10476,italian
4136,indian
36681,italian
35006,southern_us
36876,italian
10774,italian
27429,italian
9455,irish
5774,mexican
48634,french
37245,italian
17279,italian
9366,italian
26166,italian
5247,italian
41148,greek
19055,mexican
2229,italian
27352,italian
24718,italian
17647,mexican
21324,italian
4946,korean
21404,brazilian
6849,italian
4572,french
48468,vietnamese
37152,filipino
825,vietnamese
47537,italian
5072,italian
18872,italian
37657,italian
39345,italian
9604,indian
5363,italian
12065,italian
12366,russian
15642,italian
20213,indian
16381,filipino
25412,italian
34973,italian
13475,southern_us
24334,mexican
4428,cajun_creole
7273,italian
35903,italian
41592,italian
44689,french
42405,italian
6995,brazilian
2577,italian
48095,italian
6623,southern_us
22733,japanese
36104,italian
23779,french
46697,italian
47965,italian
17225,italian
37106,indian
12615,italian
36033,southern_us
45146,italian
45800,italian
30163,southern_us
12660,mexican
11490,jamaican
40192,chinese
21436,italian
48613,italian
1628,italian
19953,southern_us
44451,mexican
45922,italian
4804,italian
1751,italian
26520,italian
39367,italian
23616,korean
38862,italian
21414,southern_us
2452,italian
27591,italian
14224,chinese
36691,italian
15391,italian
11104,italian
16206,italian
9156,italian
16344,mexican
33295,chinese
47513,italian
5352,italian
28741,irish
6847,italian
36463,italian
14838,italian
37311,jamaican
6347,thai
47812,italian
34919,italian
14812,mexican
11772,mexican
44916,italian
2014,italian
13041,chinese
40815,italian
32713,italian
38272,italian
30770,chinese
22254,italian
45828,italian
49113,southern_us
37876,italian
30219,italian
3111,mexican
33267,italian
35742,italian
15890,italian
10968,mexican
45879,italian
18676,italian
29425,italian
27055,italian
19485,french
47644,mexican
1988,italian
21210,italian
3792,italian
9071,italian
25703,mexican
25404,mexican
5791,italian
35221,southern_us
33813,indian
21441,indian
10503,italian
17270,korean
17560,italian
25735,italian
34818,indian
2970,italian
39582,italian
22358,italian
2864,indian
15823,italian
31475,indian
30636,italian
28962,japanese
45813,italian
4000,italian
35530,italian
974,italian
12382,italian
7347,indian
26496,italian
33767,italian
48412,korean
40496,mexican
37961,chinese
6571,chinese
49304,italian
34097,italian
10646,italian
44083,italian
48463,italian
1063,indian
30583,italian
26237,italian
8680,southern_us
32752,italian
23273,mexican
5717,chinese
2579,italian
45463,italian
38241,italian
30514,italian
13101,italian
19210,italian
26502,italian
46982,italian
21905,italian
46699,italian
15406,italian
45763,mexican
721,southern_us
32708,italian
38004,mexican
17682,mexican
46596,chinese
48682,italian
31605,italian
38031,cajun_creole
18179,italian
48663,italian
36353,italian
4550,italian
35488,southern_us
33342,italian
25731,italian
48838,italian
39653,chinese
33286,thai
21344,italian
37156,french
20611,southern_us
8869,italian
44038,italian
42754,italian
23823,italian
13596,italian
45059,italian
46483,southern_us
253,italian
4053,italian
8559,southern_us
7844,italian
9188,italian
32548,italian
26083,jamaican
20244,brazilian
37673,italian
668,italian
29434,french
16805,italian
45658,italian
47594,southern_us
7452,italian
22645,italian
42522,korean
23363,thai
35610,italian
37631,jamaican
8879,italian
38337,italian
19826,indian
8844,mexican
6484,italian
45118,italian
22731,italian
20793,italian
16487,italian
24490,chinese
15889,mexican
22935,italian
3143,mexican
48510,thai
35910,mexican
17474,indian
32396,mexican
24714,italian
36160,italian
20077,italian
28828,italian
42205,chinese
36725,italian
10316,italian
33623,italian
39291,southern_us
49350,italian
14699,italian
21702,italian
41906,mexican
4489,italian
24409,italian
29332,italian
8337,italian
918,mexican
12435,southern_us
48231,italian
28383,jamaican
4545,italian
13102,italian
33947,italian
24615,italian
49589,italian
41481,italian
38905,mexican
19812,italian
6160,italian
38993,italian
34354,italian
31246,italian
35369,japanese
21637,italian
49617,italian
23003,italian
40683,italian
17920,italian
18021,italian
46780,italian
1684,italian
1953,mexican
15537,chinese
2489,italian
34708,french
47554,italian
30298,italian
23459,italian
2593,cajun_creole
7216,italian
35883,mexican
27039,italian
47957,mexican
7815,mexican
5270,italian
10768,mexican
29740,italian
3068,southern_us
29535,italian
7182,mexican
7796,southern_us
41409,italian
39671,southern_us
28559,italian
32146,italian
23439,italian
31391,italian
42855,thai
11813,mexican
48272,southern_us
12263,chinese
2787,italian
16385,chinese
42523,mexican
26150,filipino
17544,italian
29802,italian
4294,southern_us
12696,southern_us
9075,italian
20159,southern_us
31282,russian
13057,italian
26814,vietnamese
23909,italian
27882,italian
43452,italian
40246,mexican
8493,italian
13302,indian
25606,italian
14808,korean
40265,italian
13155,italian
28097,southern_us
32076,italian
36969,vietnamese
13698,italian
38513,southern_us
15605,italian
47688,italian
22326,italian
43488,mexican
10245,mexican
16145,thai
9985,mexican
37746,italian
41400,italian
26614,indian
5327,italian
13015,greek
13811,italian
10180,italian
8164,italian
47951,italian
42025,cajun_creole
10865,italian
16815,mexican
1025,italian
42784,italian
18319,irish
34353,italian
44922,italian
16240,southern_us
29745,italian
2336,italian
17294,italian
1449,italian
30410,italian
43341,italian
39594,southern_us
8543,italian
27176,italian
36562,mexican
23285,italian
26787,mexican
6506,french
8552,italian
46196,italian
22828,southern_us
43621,french
47602,italian
14329,italian
2924,mexican
5741,mexican
10485,french
12878,southern_us
21771,mexican
21059,italian
4148,italian
21537,southern_us
45452,japanese
15489,southern_us
46585,french
18791,italian
40072,french
17587,italian
7758,chinese
2853,italian
18218,indian
21720,italian
20872,mexican
22022,moroccan
17887,italian
11422,italian
28294,italian
17435,italian
43716,italian
40489,japanese
32770,mexican
16078,italian
46460,british
12472,italian
14100,italian
14120,vietnamese
40951,italian
30897,italian
16708,italian
13341,indian
49029,italian
14064,italian
1668,indian
28769,italian
7239,mexican
25963,chinese
34427,italian
6520,jamaican
10300,indian
1232,italian
42870,italian
33802,italian
46501,italian
32949,italian
4085,greek
30682,italian
47315,italian
28249,italian
1084,italian
25559,italian
30714,italian
13272,italian
6781,italian
43462,italian
8440,mexican
23799,chinese
42977,italian
20214,italian
19527,southern_us
27604,italian
15134,mexican
21241,italian
3240,italian
19794,italian
37385,italian
5783,italian
30232,french
26019,southern_us
48921,italian
20762,italian
30226,italian
4783,italian
45445,italian
35042,mexican
33632,italian
38332,italian
32651,italian
19338,italian
28320,italian
1488,chinese
33940,italian
2539,italian
29026,italian
25889,mexican
23589,italian
12933,indian
29127,french
3207,chinese
45732,italian
47696,italian
30481,italian
45419,italian
11406,italian
42319,french
35370,filipino
42436,mexican
27895,italian
1645,italian
8787,indian
7461,italian
29368,italian
29881,italian
32040,italian
7843,southern_us
6254,italian
7747,british
36361,italian
31378,cajun_creole
27634,italian
48903,italian
46841,italian
47660,italian
37772,italian
18485,italian
36815,italian
45159,italian
30140,italian
5126,italian
15363,japanese
169,indian
14652,italian
42988,italian
26067,mexican
22917,italian
18652,italian
42035,italian
39445,italian
41203,italian
27623,italian
142,mexican
27341,italian
41923,mexican
49169,italian
16288,italian
9043,chinese
49711,southern_us
21753,italian
40211,mexican
48168,italian
29426,mexican
45945,italian
33165,italian
40521,italian
21437,italian
47064,italian
47807,french
32414,french
11265,italian
27139,southern_us
39830,mexican
36628,italian
42118,italian
5928,southern_us
37463,italian
36066,mexican
16508,mexican
11464,italian
17321,mexican
5914,chinese
19438,italian
47580,italian
29886,cajun_creole
35229,italian
39538,italian
10650,italian
48346,italian
44205,italian
877,indian
40408,italian
4172,italian
1663,italian
29813,italian
3292,mexican
6288,italian
37606,italian
26786,japanese
2040,italian
38025,mexican
10171,southern_us
24997,italian
21397,italian
1217,italian
38381,italian
1409,italian
15901,italian
42619,mexican
38670,italian
13511,french
45294,moroccan
41236,italian
33370,italian
9032,italian
26182,mexican
21629,chinese
19518,italian
11588,italian
3716,italian
47711,korean
47286,southern_us
28877,italian
40039,japanese
9224,italian
24373,italian
45305,italian
30758,southern_us
48652,italian
24586,italian
26338,italian
1670,italian
37582,italian
48132,italian
46066,italian
34164,greek
66,mexican
11006,italian
28726,italian
13320,southern_us
6574,mexican
21779,korean
42114,italian
12197,italian
35257,french
37169,italian
42169,korean
16124,mexican
6352,italian
47452,british
7839,mexican
5569,italian
30849,italian
25544,italian
4887,southern_us
11538,italian
35958,italian
31577,italian
12233,italian
43454,italian
26373,italian
43145,italian
5308,italian
23614,chinese
36948,italian
12315,japanese
30020,italian
19231,mexican
38534,italian
45750,french
48778,italian
20026,italian
22978,italian
26662,italian
46218,italian
39341,italian
38395,brazilian
18871,southern_us
12468,italian
13360,italian
22233,italian
30352,french
13345,italian
6330,japanese
12867,italian
35225,italian
33826,italian
36993,mexican
44847,southern_us
10197,irish
28737,italian
25095,italian
14063,italian
811,italian
20335,cajun_creole
30826,japanese
4452,mexican
30862,italian
10282,mexican
47567,italian
16553,irish
5045,italian
47528,mexican
3979,italian
17254,italian
6293,french
42706,southern_us
47432,italian
45496,italian
25936,italian
46258,moroccan
36625,moroccan
4642,southern_us
35698,italian
19996,italian
10388,italian
36298,italian
43253,italian
1089,italian
47,indian
257,italian
16979,italian
31697,italian
49012,italian
7592,italian
44884,italian
41859,italian
9969,italian
45041,italian
48098,italian
27238,italian
4466,french
11350,italian
30506,italian
439,italian
4342,indian
47474,italian
25254,thai
18255,italian
9547,italian
3889,british
26976,italian
19218,indian
31837,italian
